Cycle,Supposed Position,Raw Angle,Filtered Angle,Field Status
83,120,31.124,31.134,0
83,150,1.329,1.332,0
83,180,331.249,331.24,0
83,210,300.817,300.814,0
83,240,270.659,270.659,0
83,270,240.48,240.48,0
83,300,210.059,210.048,0
83,330,179.978,179.993,0
84,0,150.304,150.304,0
84,30,120.553,120.56,0
84,60,90.813,90.815,0
84,90,61.029,61.01,0
84,120,31.135,31.124,0
84,150,1.34,1.334,0
84,180,331.271,331.249,0
84,210,300.817,300.827,0
84,240,270.67,270.669,0
84,270,240.48,240.497,0
84,300,210.07,210.068,0
84,330,179.978,180.0,0
85,0,150.315,150.286,0
85,30,120.542,120.553,0
85,60,90.824,90.812,0
85,90,61.007,61.018,0
85,120,31.135,31.124,0
85,150,1.318,1.324,0
85,180,331.26,331.249,0
85,210,300.828,300.817,0
85,240,270.67,270.659,0
85,270,240.502,240.487,0
85,300,210.026,210.049,0
85,330,180.0,180.0,0
86,0,150.304,150.295,0
86,30,120.553,120.546,0
86,60,90.835,90.831,0
86,90,61.018,61.029,0
86,120,31.113,31.135,0
86,150,1.351,1.341,0
86,180,331.249,331.253,0
86,210,300.828,300.822,0
86,240,270.637,270.653,0
86,270,240.458,240.474,0
86,300,210.059,210.048,0
86,330,180.0,179.993,0
87,0,150.315,150.304,0
87,30,120.564,120.56,0
87,60,90.824,90.827,0
87,90,61.007,61.029,0
87,120,31.146,31.135,0
87,150,1.329,1.34,0
87,180,331.238,331.262,0
87,210,300.85,300.827,0
87,240,270.659,270.666,0
87,270,240.469,240.474,0
87,300,210.048,210.042,0
87,330,180.0,179.991,0
88,0,150.293,150.294,0
88,30,120.564,120.564,0
88,60,90.846,90.827,0
88,90,61.018,61.029,0
88,120,31.146,31.139,0
88,150,1.351,1.34,0
88,180,331.238,331.252,0
88,210,300.828,300.817,0
88,240,270.67,270.667,0
88,270,240.48,240.491,0
88,300,210.026,210.041,0
88,330,179.978,180.0,0
89,0,150.293,150.313,0
89,30,120.553,120.553,0
89,60,90.791,90.823,0
89,90,61.007,61.025,0
89,120,31.146,31.135,0
89,150,1.329,1.34,0
89,180,331.249,331.256,0
89,210,300.817,300.828,0
89,240,270.648,270.67,0
89,270,240.502,240.483,0
89,300,210.048,210.048,0
89,330,179.989,180.002,0
90,0,150.293,150.291,0
90,30,120.52,120.553,0
90,60,90.791,90.813,0
90,90,61.018,61.018,0
90,120,31.124,31.132,0
90,150,1.34,1.332,0
90,180,331.26,331.252,0
90,210,300.806,300.817,0
90,240,270.659,270.664,0
90,270,240.491,240.491,0
90,300,210.037,210.048,0
90,330,180.011,180.003,0
91,0,150.315,150.305,0
91,30,120.553,120.56,0
91,60,90.802,90.813,0
91,90,61.029,61.019,0
91,120,31.124,31.124,0
91,150,1.329,1.335,0
91,180,331.26,331.249,0
91,210,300.828,300.827,0
91,240,270.648,270.67,0
91,270,240.491,240.492,0
91,300,210.048,210.037,0
91,330,179.989,179.997,0
92,0,150.282,150.296,0
92,30,120.52,120.555,0
92,60,90.835,90.815,0
92,90,61.007,61.016,0
92,120,31.124,31.135,0
92,150,1.329,1.34,0
92,180,331.249,331.259,0
92,210,300.817,300.828,0
92,240,270.659,270.67,0
92,270,240.491,240.485,0
92,300,210.026,210.047,0
92,330,179.989,179.998,0
93,0,150.271,150.289,0
93,30,120.542,120.542,0
93,60,90.813,90.802,0
93,90,61.029,61.028,0
93,120,31.157,31.144,0
93,150,1.351,1.348,0
93,180,331.249,331.269,0
93,210,300.817,300.821,0
93,240,270.681,270.67,0
93,270,240.48,240.49,0
93,300,210.048,210.042,0
93,330,179.989,179.989,0
94,0,150.293,150.293,0
94,30,120.553,120.553,0
94,60,90.813,90.818,0
94,90,61.029,61.028,0
94,120,31.146,31.143,0
94,150,1.34,1.34,0
94,180,331.26,331.255,0
94,210,300.817,300.823,0
94,240,270.67,270.67,0
94,270,240.491,240.491,0
94,300,210.048,210.039,0
94,330,179.989,179.991,0
95,0,150.315,150.284,0
95,30,120.542,120.551,0
95,60,90.791,90.815,0
95,90,61.029,61.026,0
95,120,31.135,31.136,0
95,150,1.329,1.34,0
95,180,331.227,331.251,0
95,210,300.828,300.818,0
95,240,270.659,270.66,0
95,270,240.491,240.486,0
95,300,210.037,210.04,0
95,330,180.0,180.001,0
96,0,150.282,150.312,0
96,30,120.542,120.556,0
96,60,90.835,90.824,0
96,90,61.018,61.019,0
96,120,31.124,31.125,0
96,150,1.351,1.34,0
96,180,331.249,331.24,0
96,210,300.828,300.825,0
96,240,270.648,270.659,0
96,270,240.48,240.481,0
96,300,210.048,210.048,0
96,330,179.989,179.995,0
97,0,150.293,150.293,0
97,30,120.564,120.564,0
97,60,90.835,90.825,0
97,90,61.029,61.025,0
97,120,31.113,31.135,0
97,150,1.329,1.336,0
97,180,331.238,331.248,0
97,210,300.817,300.819,0
97,240,270.67,270.67,0
97,270,240.48,240.483,0
97,300,210.015,210.05,0
97,330,180.0,180.002,0
98,0,150.293,150.312,0
98,30,120.564,120.553,0
98,60,90.813,90.813,0
98,90,61.029,61.018,0
98,120,31.124,31.117,0
98,150,1.329,1.329,0
98,180,331.26,331.254,0
98,210,300.828,300.818,0
98,240,270.67,270.669,0
98,270,240.48,240.493,0
98,300,210.059,210.054,0
98,330,179.989,180.0,0
99,0,150.326,150.308,0
99,30,120.542,120.558,0
99,60,90.835,90.824,0
99,90,61.018,61.028,0
99,120,31.135,31.134,0
99,150,1.329,1.336,0
99,180,331.238,331.258,0
99,210,300.817,300.823,0
99,240,270.648,270.667,0
99,270,240.491,240.487,0
99,300,210.048,210.043,0
99,330,179.978,180.0,0
100,0,150.293,150.302,0
100,30,120.542,120.557,0
100,60,90.835,90.823,0
100,90,61.007,61.027,0
100,120,31.124,31.126,0
100,150,1.351,1.334,0
100,180,331.238,331.254,0
100,210,300.85,300.839,0
100,240,270.659,270.67,0
100,270,240.469,240.491,0
100,300,210.037,210.052,0
100,330,180.0,180.0,0
101,0,150.26,150.298,0
101,30,120.553,120.553,0
101,60,90.813,90.813,0
101,90,61.029,61.011,0
101,120,31.135,31.124,0
101,150,1.362,1.339,0
101,180,331.238,331.253,0
101,210,300.828,300.828,0
101,240,270.67,270.681,0
101,270,240.513,240.491,0
101,300,210.048,210.057,0
101,330,179.989,180.001,0
102,0,150.315,150.304,0
102,30,120.553,120.553,0
102,60,90.813,90.816,0
102,90,61.04,61.029,0
102,120,31.135,31.146,0
102,150,1.351,1.34,0
102,180,331.249,331.24,0
102,210,300.817,300.828,0
102,240,270.659,270.668,0
102,270,240.469,240.491,0
102,300,210.059,210.04,0
102,330,180.022,179.995,0
103,0,150.315,150.304,0
103,30,120.542,120.553,0
103,60,90.791,90.824,0
103,90,60.985,61.018,0
103,120,31.135,31.135,0
103,150,1.34,1.344,0
103,180,331.271,331.271,0
103,210,300.828,300.839,0
103,240,270.67,270.675,0
103,270,240.48,240.491,0
103,300,210.048,210.048,0
103,330,180.0,179.989,0
104,0,150.304,150.301,0
104,30,120.553,120.551,0
104,60,90.791,90.813,0
104,90,61.04,61.008,0
104,120,31.157,31.135,0
104,150,1.351,1.34,0
104,180,331.26,331.239,0
104,210,300.828,300.822,0
104,240,270.659,270.669,0
104,270,240.48,240.492,0
104,300,210.059,210.054,0
104,330,180.011,180.008,0
105,0,150.315,150.311,0
105,30,120.564,120.555,0
105,60,90.824,90.824,0
105,90,61.018,61.025,0
105,120,31.135,31.126,0
105,150,1.318,1.33,0
105,180,331.238,331.242,0
105,210,300.828,300.831,0
105,240,270.659,270.669,0
105,270,240.48,240.483,0
105,300,210.037,210.043,0
105,330,179.989,179.989,0
106,0,150.293,150.293,0
106,30,120.564,120.551,0
106,60,90.802,90.815,0
106,90,61.029,61.028,0
106,120,31.168,31.139,0
106,150,1.351,1.34,0
106,180,331.238,331.249,0
106,210,300.817,300.825,0
106,240,270.648,270.662,0
106,270,240.513,240.492,0
106,300,210.07,210.047,0
106,330,180.011,180.007,0
107,0,150.326,150.298,0
107,30,120.564,120.566,0
107,60,90.824,90.824,0
107,90,61.018,61.028,0
107,120,31.135,31.132,0
107,150,1.351,1.333,0
107,180,331.26,331.254,0
107,210,300.817,300.824,0
107,240,270.681,270.653,0
107,270,240.502,240.48,0
107,300,210.037,210.038,0
107,330,180.0,179.996,0
108,0,150.304,150.301,0
108,30,120.553,120.562,0
108,60,90.824,90.833,0
108,90,61.018,61.027,0
108,120,31.124,31.134,0
108,150,1.34,1.34,0
108,180,331.249,331.254,0
108,210,300.828,300.828,0
108,240,270.67,270.67,0
108,270,240.502,240.492,0
108,300,210.081,210.054,0
108,330,179.989,180.0,0
109,0,150.271,150.295,0
109,30,120.564,120.553,0
109,60,90.78,90.813,0
109,90,61.018,61.018,0
109,120,31.124,31.124,0
109,150,1.329,1.329,0
109,180,331.249,331.249,0
109,210,300.828,300.824,0
109,240,270.67,270.67,0
109,270,240.513,240.494,0
109,300,210.059,210.065,0
109,330,180.0,180.008,0
110,0,150.304,150.304,0
110,30,120.542,120.56,0
110,60,90.802,90.816,0
110,90,61.007,61.011,0
110,120,31.113,31.128,0
110,150,1.318,1.328,0
110,180,331.238,331.244,0
110,210,300.817,300.823,0
110,240,270.67,270.67,0
110,270,240.491,240.501,0
110,300,210.059,210.054,0
110,330,179.989,180.0,0
111,0,150.282,150.295,0
111,30,120.542,120.553,0
111,60,90.802,90.802,0
111,90,61.029,61.018,0
111,120,31.102,31.132,0
111,150,1.34,1.34,0
111,180,331.271,331.255,0
111,210,300.828,300.84,0
111,240,270.67,270.682,0
111,270,240.502,240.502,0
111,300,210.048,210.048,0
111,330,180.0,179.997,0
112,0,150.326,150.303,0
112,30,120.575,120.547,0
112,60,90.813,90.809,0
112,90,61.029,61.01,0
112,120,31.146,31.125,0
112,150,1.34,1.343,0
112,180,331.238,331.264,0
112,210,300.839,300.836,0
112,240,270.67,270.676,0
112,270,240.491,240.494,0
112,300,210.037,210.049,0
112,330,180.022,180.011,0
113,0,150.293,150.304,0
113,30,120.553,120.556,0
113,60,90.802,90.831,0
113,90,61.018,61.028,0
113,120,31.124,31.12,0
113,150,1.318,1.341,0
113,180,331.238,331.25,0
113,210,300.817,300.828,0
113,240,270.637,270.675,0
113,270,240.48,240.491,0
113,300,210.048,210.056,0
113,330,180.033,180.005,0
114,0,150.282,150.304,0
114,30,120.564,120.557,0
114,60,90.824,90.813,0
114,90,60.996,61.017,0
114,120,31.113,31.124,0
114,150,1.34,1.329,0
114,180,331.249,331.249,0
114,210,300.85,300.828,0
114,240,270.681,270.67,0
114,270,240.491,240.491,0
114,300,210.07,210.059,0
114,330,180.0,180.007,0
115,0,150.304,150.315,0
115,30,120.542,120.563,0
115,60,90.846,90.82,0
115,90,61.007,61.014,0
115,120,31.113,31.124,0
115,150,1.351,1.34,0
115,180,331.26,331.249,0
115,210,300.817,300.821,0
115,240,270.659,270.669,0
115,270,240.48,240.491,0
115,300,210.059,210.052,0
115,330,180.0,180.002,0
116,0,150.293,150.309,0
116,30,120.564,120.555,0
116,60,90.824,90.82,0
116,90,61.029,61.022,0
116,120,31.124,31.123,0
116,150,1.318,1.329,0
116,180,331.249,331.263,0
116,210,300.828,300.828,0
116,240,270.659,270.67,0
116,270,240.48,240.484,0
116,300,210.07,210.045,0
116,330,179.989,179.999,0
117,0,150.282,150.293,0
117,30,120.531,120.553,0
117,60,90.846,90.82,0
117,90,61.007,61.018,0
117,120,31.124,31.139,0
117,150,1.34,1.349,0
117,180,331.238,331.239,0
117,210,300.806,300.829,0
117,240,270.659,270.659,0
117,270,240.502,240.493,0
117,300,210.059,210.051,0
117,330,180.0,180.004,0
118,0,150.282,150.304,0
118,30,120.564,120.554,0
118,60,90.835,90.824,0
118,90,61.018,61.029,0
118,120,31.113,31.133,0
118,150,1.34,1.34,0
118,180,331.227,331.26,0
118,210,300.828,300.817,0
118,240,270.659,270.67,0
118,270,240.48,240.473,0
118,300,210.026,210.037,0
118,330,180.0,179.999,0
119,0,150.304,150.304,0
119,30,120.564,120.573,0
119,60,90.824,90.835,0
119,90,61.018,61.028,0
119,120,31.135,31.126,0
119,150,1.318,1.34,0
119,180,331.249,331.238,0
119,210,300.817,300.82,0
119,240,270.637,270.659,0
119,270,240.502,240.479,0
119,300,210.048,210.037,0
119,330,180.0,180.0,0
120,0,150.315,150.297,0
120,30,120.542,120.547,0
120,60,90.813,90.807,0
120,90,60.996,61.013,0
120,120,31.135,31.128,0
120,150,1.34,1.335,0
120,180,331.26,331.255,0
120,210,300.839,300.831,0
120,240,270.692,270.681,0
120,270,240.491,240.502,0
120,300,210.048,210.059,0
120,330,180.011,180.0,0
121,0,150.315,150.3,0
121,30,120.531,120.553,0
121,60,90.791,90.818,0
121,90,61.018,61.018,0
121,120,31.124,31.134,0
121,150,1.34,1.34,0
121,180,331.249,331.254,0
121,210,300.828,300.844,0
121,240,270.681,270.676,0
121,270,240.48,240.502,0
121,300,210.048,210.048,0
121,330,179.978,179.989,0
122,0,150.304,150.291,0
122,30,120.531,120.543,0
122,60,90.813,90.809,0
122,90,61.018,61.018,0
122,120,31.135,31.125,0
122,150,1.34,1.34,0
122,180,331.249,331.262,0
122,210,300.828,300.833,0
122,240,270.67,270.681,0
122,270,240.469,240.493,0
122,300,210.037,210.054,0
122,330,179.989,180.004,0
123,0,150.293,150.298,0
123,30,120.542,120.553,0
123,60,90.846,90.82,0
123,90,61.007,61.016,0
123,120,31.146,31.121,0
123,150,1.329,1.339,0
123,180,331.227,331.247,0
123,210,300.828,300.819,0
123,240,270.681,270.671,0
123,270,240.491,240.491,0
123,300,210.081,210.05,0
123,330,180.0,180.001,0
124,0,150.304,150.304,0
124,30,120.553,120.564,0
124,60,90.824,90.828,0
124,90,61.04,61.024,0
124,120,31.124,31.129,0
124,150,1.351,1.334,0
124,180,331.271,331.265,0
124,210,300.839,300.83,0
124,240,270.67,270.677,0
124,270,240.491,240.486,0
124,300,210.048,210.037,0
124,330,180.0,179.999,0
125,0,150.282,150.304,0
125,30,120.553,120.553,0
125,60,90.813,90.815,0
125,90,61.04,61.019,0
125,120,31.146,31.132,0
125,150,1.329,1.34,0
125,180,331.249,331.247,0
125,210,300.817,300.81,0
125,240,270.648,270.664,0
125,270,240.491,240.489,0
125,300,210.048,210.048,0
125,330,180.011,180.01,0
126,0,150.326,150.313,0
126,30,120.542,120.563,0
126,60,90.824,90.834,0
126,90,61.04,61.018,0
126,120,31.135,31.139,0
126,150,1.318,1.335,0
126,180,331.227,331.238,0
126,210,300.806,300.805,0
126,240,270.692,270.656,0
126,270,240.48,240.482,0
126,300,210.037,210.044,0
126,330,180.0,179.992,0
127,0,150.282,150.311,0
127,30,120.575,120.564,0
127,60,90.824,90.824,0
127,90,61.007,61.029,0
127,120,31.124,31.132,0
127,150,1.34,1.335,0
127,180,331.238,331.247,0
127,210,300.828,300.817,0
127,240,270.659,270.668,0
127,270,240.48,240.475,0
127,300,210.037,210.047,0
127,330,180.0,179.992,0
128,0,150.293,150.301,0
128,30,120.553,120.551,0
128,60,90.813,90.813,0
128,90,61.029,61.018,0
128,120,31.124,31.124,0
128,150,1.329,1.339,0
128,180,331.26,331.266,0
128,210,300.828,300.83,0
128,240,270.637,270.67,0
128,270,240.491,240.487,0
128,300,210.048,210.04,0
128,330,180.022,180.0,0
129,0,150.304,150.294,0
129,30,120.553,120.553,0
129,60,90.802,90.815,0
129,90,61.018,61.007,0
129,120,31.124,31.123,0
129,150,1.318,1.329,0
129,180,331.249,331.249,0
129,210,300.828,300.834,0
129,240,270.648,270.67,0
129,270,240.502,240.5,0
129,300,210.081,210.057,0
129,330,180.0,180.001,0
130,0,150.282,150.301,0
130,30,120.542,120.553,0
130,60,90.813,90.811,0
130,90,60.996,61.007,0
130,120,31.124,31.117,0
130,150,1.318,1.34,0
130,180,331.227,331.249,0
130,210,300.806,300.828,0
130,240,270.692,270.67,0
130,270,240.502,240.489,0
130,300,210.059,210.053,0
130,330,180.011,180.007,0
131,0,150.282,150.296,0
131,30,120.564,120.554,0
131,60,90.813,90.824,0
131,90,60.996,61.026,0
131,120,31.124,31.126,0
131,150,1.307,1.329,0
131,180,331.249,331.242,0
131,210,300.795,300.822,0
131,240,270.67,270.661,0
131,270,240.502,240.497,0
131,300,210.048,210.06,0
131,330,180.0,179.993,0
132,0,150.293,150.304,0
132,30,120.542,120.552,0
132,60,90.813,90.826,0
132,90,61.029,61.025,0
132,120,31.124,31.135,0
132,150,1.351,1.34,0
132,180,331.271,331.263,0
132,210,300.839,300.82,0
132,240,270.659,270.659,0
132,270,240.491,240.48,0
132,300,210.026,210.043,0
132,330,179.978,180.0,0
133,0,150.304,150.304,0
133,30,120.575,120.563,0
133,60,90.835,90.826,0
133,90,61.029,61.022,0
133,120,31.113,31.135,0
133,150,1.34,1.34,0
133,180,331.249,331.238,0
133,210,300.828,300.817,0
133,240,270.67,270.67,0
133,270,240.469,240.49,0
133,300,210.048,210.056,0
133,330,179.978,180.0,0
134,0,150.326,150.315,0
134,30,120.52,120.554,0
134,60,90.813,90.824,0
134,90,61.018,61.025,0
134,120,31.124,31.128,0
134,150,1.34,1.333,0
134,180,331.26,331.231,0
134,210,300.806,300.806,0
134,240,270.681,270.659,0
134,270,240.469,240.482,0
134,300,210.048,210.039,0
134,330,179.989,179.989,0
135,0,150.315,150.301,0
135,30,120.553,120.564,0
135,60,90.835,90.835,0
135,90,61.029,61.029,0
135,120,31.135,31.146,0
135,150,1.34,1.34,0
135,180,331.249,331.251,0
135,210,300.806,300.828,0
135,240,270.67,270.659,0
135,270,240.48,240.485,0
135,300,210.037,210.042,0
135,330,179.967,180.0,0
136,0,150.293,150.294,0
136,30,120.553,120.558,0
136,60,90.813,90.813,0
136,90,61.007,61.007,0
136,120,31.113,31.123,0
136,150,1.318,1.329,0
136,180,331.249,331.259,0
136,210,300.85,300.834,0
136,240,270.67,270.671,0
136,270,240.513,240.492,0
136,300,210.037,210.048,0
136,330,179.989,180.0,0
137,0,150.304,150.305,0
137,30,120.542,120.553,0
137,60,90.791,90.809,0
137,90,61.007,61.008,0
137,120,31.124,31.126,0
137,150,1.351,1.334,0
137,180,331.249,331.26,0
137,210,300.828,300.824,0
137,240,270.659,270.673,0
137,270,240.491,240.498,0
137,300,210.048,210.052,0
137,330,179.989,180.0,0
138,0,150.282,150.304,0
138,30,120.553,120.553,0
138,60,90.813,90.809,0
138,90,61.018,61.018,0
138,120,31.124,31.13,0
138,150,1.329,1.329,0
138,180,331.238,331.238,0
138,210,300.839,300.817,0
138,240,270.659,270.669,0
138,270,240.502,240.501,0
138,300,210.07,210.041,0
138,330,180.011,180.011,0
139,0,150.326,150.307,0
139,30,120.564,120.564,0
139,60,90.824,90.827,0
139,90,60.963,60.991,0
139,120,31.102,31.091,0
139,150,1.318,1.315,0
139,180,331.238,331.229,0
139,210,300.817,300.828,0
139,240,270.67,270.67,0
139,270,240.524,240.502,0
139,300,210.059,210.078,0
139,330,180.011,180.022,0
140,0,150.337,150.312,0
140,30,120.564,120.562,0
140,60,90.791,90.813,0
140,90,60.974,60.997,0
140,120,31.091,31.099,0
140,150,1.329,1.314,0
140,180,331.227,331.238,0
140,210,300.795,300.817,0
140,240,270.648,270.654,0
140,270,240.458,240.485,0
140,300,210.037,210.048,0
140,330,180.011,180.0,0
141,0,150.315,150.304,0
141,30,120.564,120.564,0
141,60,90.846,90.827,0
141,90,61.029,61.029,0
141,120,31.146,31.124,0
141,150,1.329,1.337,0
141,180,331.271,331.241,0
141,210,300.839,300.83,0
141,240,270.681,270.67,0
141,270,240.513,240.492,0
141,300,210.048,210.048,0
141,330,179.989,180.0,0
142,0,150.282,150.308,0
142,30,120.542,120.553,0
142,60,90.813,90.825,0
142,90,61.018,61.018,0
142,120,31.124,31.13,0
142,150,1.351,1.338,0
142,180,331.238,331.258,0
142,210,300.839,300.828,0
142,240,270.648,270.67,0
142,270,240.491,240.491,0
142,300,210.048,210.048,0
142,330,179.989,180.0,0
143,0,150.271,150.307,0
143,30,120.564,120.553,0
143,60,90.824,90.824,0
143,90,61.029,61.026,0
143,120,31.124,31.135,0
143,150,1.329,1.349,0
143,180,331.249,331.252,0
143,210,300.806,300.824,0
143,240,270.681,270.67,0
143,270,240.502,240.491,0
143,300,210.048,210.048,0
143,330,180.0,180.0,0
144,0,150.271,150.314,0
144,30,120.542,120.553,0
144,60,90.824,90.82,0
144,90,61.018,61.025,0
144,120,31.124,31.133,0
144,150,1.34,1.334,0
144,180,331.227,331.244,0
144,210,300.806,300.828,0
144,240,270.659,270.669,0
144,270,240.502,240.502,0
144,300,210.048,210.052,0
144,330,179.989,179.991,0
145,0,150.26,150.298,0
145,30,120.597,120.554,0
145,60,90.835,90.824,0
145,90,61.04,61.038,0
145,120,31.135,31.146,0
145,150,1.351,1.346,0
145,180,331.26,331.238,0
145,210,300.806,300.829,0
145,240,270.692,270.661,0
145,270,240.48,240.498,0
145,300,210.026,210.055,0
145,330,180.0,180.002,0
146,0,150.293,150.293,0
146,30,120.553,120.561,0
146,60,90.824,90.824,0
146,90,60.996,61.018,0
146,120,31.135,31.124,0
146,150,1.34,1.34,0
146,180,331.26,331.253,0
146,210,300.817,300.828,0
146,240,270.659,270.67,0
146,270,240.491,240.494,0
146,300,210.037,210.047,0
146,330,179.967,179.989,0
147,0,150.271,150.302,0
147,30,120.553,120.553,0
147,60,90.813,90.824,0
147,90,61.018,61.025,0
147,120,31.135,31.143,0
147,150,1.318,1.344,0
147,180,331.238,331.249,0
147,210,300.817,300.824,0
147,240,270.67,270.651,0
147,270,240.48,240.485,0
147,300,210.048,210.048,0
147,330,179.967,179.985,0
148,0,150.282,150.282,0
148,30,120.52,120.529,0
148,60,90.802,90.802,0
148,90,61.029,61.027,0
148,120,31.146,31.146,0
148,150,1.351,1.351,0
148,180,331.26,331.254,0
148,210,300.828,300.846,0
148,240,270.681,270.681,0
148,270,240.469,240.492,0
148,300,210.037,210.042,0
148,330,179.956,179.978,0
149,0,150.26,150.27,0
149,30,120.531,120.519,0
149,60,90.78,90.802,0
149,90,61.018,61.022,0
149,120,31.124,31.124,0
149,150,1.34,1.34,0
149,180,331.238,331.264,0
149,210,300.85,300.834,0
149,240,270.659,270.67,0
149,270,240.513,240.502,0
149,300,210.059,210.055,0
149,330,179.989,180.0,0
150,0,150.304,150.304,0
150,30,120.575,120.554,0
150,60,90.791,90.813,0
150,90,61.018,61.022,0
150,120,31.124,31.131,0
150,150,1.34,1.336,0
150,180,331.26,331.25,0
150,210,300.828,300.828,0
150,240,270.637,270.659,0
150,270,240.491,240.493,0
150,300,210.048,210.048,0
150,330,180.011,180.009,0
151,0,150.304,150.309,0
151,30,120.564,120.555,0
151,60,90.846,90.832,0
151,90,61.018,61.024,0
151,120,31.135,31.135,0
151,150,1.362,1.34,0
151,180,331.26,331.261,0
151,210,300.828,300.828,0
151,240,270.659,270.672,0
151,270,240.491,240.497,0
151,300,210.048,210.04,0
151,330,179.989,180.0,0
152,0,150.304,150.304,0
152,30,120.553,120.564,0
152,60,90.846,90.824,0
152,90,61.04,61.022,0
152,120,31.124,31.135,0
152,150,1.318,1.345,0
152,180,331.238,331.259,0
152,210,300.828,300.828,0
152,240,270.659,270.67,0
152,270,240.502,240.494,0
152,300,210.059,210.052,0
152,330,180.0,180.003,0
153,0,150.326,150.315,0
153,30,120.553,120.571,0
153,60,90.813,90.831,0
153,90,61.007,61.018,0
153,120,31.135,31.124,0
153,150,1.351,1.33,0
153,180,331.249,331.247,0
153,210,300.817,300.817,0
153,240,270.659,270.659,0
153,270,240.48,240.49,0
153,300,210.048,210.042,0
153,330,179.989,180.0,0
154,0,150.293,150.295,0
154,30,120.564,120.558,0
154,60,90.824,90.833,0
154,90,61.018,61.029,0
154,120,31.124,31.145,0
154,150,1.362,1.34,0
154,180,331.249,331.25,0
154,210,300.828,300.82,0
154,240,270.67,270.67,0
154,270,240.491,240.493,0
154,300,210.059,210.059,0
154,330,180.022,179.998,0
155,0,150.304,150.297,0
155,30,120.553,120.553,0
155,60,90.813,90.82,0
155,90,61.007,61.018,0
155,120,31.102,31.122,0
155,150,1.34,1.339,0
155,180,331.271,331.258,0
155,210,300.828,300.828,0
155,240,270.67,270.67,0
155,270,240.502,240.493,0
155,300,210.026,210.048,0
155,330,180.0,180.003,0
156,0,150.282,150.303,0
156,30,120.542,120.553,0
156,60,90.846,90.824,0
156,90,61.04,61.018,0
156,120,31.146,31.135,0
156,150,1.34,1.347,0
156,180,331.271,331.269,0
156,210,300.817,300.83,0
156,240,270.659,270.67,0
156,270,240.491,240.491,0
156,300,210.081,210.049,0
156,330,179.989,179.999,0
157,0,150.293,150.286,0
157,30,120.553,120.553,0
157,60,90.824,90.824,0
157,90,60.996,61.007,0
157,120,31.113,31.121,0
157,150,1.318,1.332,0
157,180,331.249,331.249,0
157,210,300.828,300.833,0
157,240,270.67,270.681,0
157,270,240.502,240.502,0
157,300,210.059,210.059,0
157,330,180.033,180.011,0
158,0,150.293,150.312,0
158,30,120.564,120.564,0
158,60,90.824,90.805,0
158,90,60.985,61.002,0
158,120,31.102,31.113,0
158,150,1.307,1.329,0
158,180,331.271,331.252,0
158,210,300.828,300.83,0
158,240,270.67,270.67,0
158,270,240.491,240.494,0
158,300,210.07,210.048,0
158,330,180.033,180.003,0
159,0,150.293,150.293,0
159,30,120.531,120.555,0
159,60,90.824,90.823,0
159,90,60.996,61.013,0
159,120,31.124,31.124,0
159,150,1.34,1.34,0
159,180,331.271,331.258,0
159,210,300.806,300.828,0
159,240,270.67,270.67,0
159,270,240.502,240.491,0
159,300,210.048,210.048,0
159,330,180.0,179.998,0
160,0,150.282,150.304,0
160,30,120.542,120.542,0
160,60,90.813,90.813,0
160,90,61.007,61.009,0
160,120,31.135,31.124,0
160,150,1.318,1.337,0
160,180,331.26,331.26,0
160,210,300.828,300.828,0
160,240,270.681,270.681,0
160,270,240.513,240.498,0
160,300,210.048,210.048,0
160,330,180.0,180.0,0
161,0,150.293,150.3,0
161,30,120.542,120.551,0
161,60,90.813,90.813,0
161,90,60.985,61.007,0
161,120,31.124,31.124,0
161,150,1.329,1.34,0
161,180,331.271,331.247,0
161,210,300.817,300.819,0
161,240,270.659,270.662,0
161,270,240.491,240.483,0
161,300,210.048,210.052,0
161,330,180.011,180.007,0
162,0,150.304,150.306,0
162,30,120.564,120.55,0
162,60,90.824,90.822,0
162,90,61.007,61.029,0
162,120,31.157,31.142,0
162,150,1.351,1.351,0
162,180,331.249,331.26,0
162,210,300.828,300.83,0
162,240,270.67,270.671,0
162,270,240.502,240.502,0
162,300,210.048,210.05,0
162,330,180.011,179.996,0
163,0,150.282,150.302,0
163,30,120.553,120.553,0
163,60,90.802,90.813,0
163,90,61.018,61.015,0
163,120,31.135,31.133,0
163,150,1.34,1.34,0
163,180,331.249,331.255,0
163,210,300.839,300.829,0
163,240,270.692,270.681,0
163,270,240.469,240.5,0
163,300,210.07,210.049,0
163,330,179.989,180.0,0
164,0,150.304,150.304,0
164,30,120.531,120.561,0
164,60,90.802,90.812,0
164,90,61.007,61.026,0
164,120,31.157,31.132,0
164,150,1.351,1.34,0
164,180,331.238,331.251,0
164,210,300.817,300.817,0
164,240,270.681,270.658,0
164,270,240.491,240.491,0
164,300,210.059,210.048,0
164,330,180.0,180.0,0
165,0,150.293,150.293,0
165,30,120.564,120.553,0
165,60,90.824,90.827,0
165,90,61.029,61.025,0
165,120,31.135,31.131,0
165,150,1.318,1.329,0
165,180,331.271,331.251,0
165,210,300.795,300.835,0
165,240,270.681,270.672,0
165,270,240.491,240.496,0
165,300,210.081,210.049,0
165,330,180.0,180.002,0
166,0,150.315,150.304,0
166,30,120.564,120.553,0
166,60,90.791,90.823,0
166,90,61.018,61.019,0
166,120,31.124,31.124,0
