Cycle,Supposed Position,Raw Angle,Filtered Angle,Field Status
39,270,81.83716,82.08835,50
39,300,51.82251,52.02791,26
39,330,22.08252,22.30849,52
40,0,352.48535,352.69424,40
40,30,323.16284,323.42868,14
40,60,293.53271,293.75989,58
40,90,263.39722,263.62701,14
40,120,233.20679,233.49261,24
40,150,203.08228,203.299,42
40,180,172.90283,173.14944,52
40,210,142.85522,143.10553,20
40,240,112.4231,112.67196,48
40,270,81.87012,82.0972,56
40,300,51.80054,52.03389,22
40,330,22.06055,22.31561,50
41,0,352.48535,352.7135,38
41,30,323.17383,323.42947,16
41,60,293.52173,293.77014,58
41,90,263.37524,263.63293,10
41,120,233.26172,233.49458,32
41,150,203.04932,203.30414,34
41,180,172.86987,173.14848,46
41,210,142.81128,143.10049,14
41,240,112.44507,112.66776,56
41,270,81.89209,82.09742,62
41,300,51.76758,52.03405,16
41,330,22.07153,22.31233,50
42,0,352.48535,352.71692,38
42,30,323.17383,323.42892,16
42,60,293.52173,293.7691,58
42,90,263.38623,263.63669,12
42,120,233.26172,233.50034,32
42,150,203.04932,203.30563,36
42,180,172.91382,173.15594,54
42,210,142.89917,143.10835,30
42,240,112.44507,112.67662,54
42,270,81.85913,82.10406,54
42,300,51.80054,52.03735,24
42,330,22.06055,22.31837,48
43,0,352.47437,352.71732,38
43,30,323.20679,323.43668,22
43,60,293.51074,293.7739,58
43,90,263.37524,263.64066,8
43,120,233.25073,233.5023,32
43,150,203.04932,203.30554,36
43,180,172.91382,173.15302,56
43,210,142.84424,143.10913,20
43,240,112.41211,112.67189,46
43,270,81.85913,82.10627,54
43,300,51.75659,52.05008,14
43,330,22.08252,22.33376,52
44,0,352.48535,352.71967,38
44,30,323.20679,323.46213,22
44,60,293.5437,293.78268,62
44,90,263.37524,263.64313,10
44,120,233.26172,233.50996,32
44,150,203.07129,203.31766,42
44,180,172.89185,173.16393,50
44,210,142.8772,143.11717,26
44,240,112.39014,112.67767,42
44,270,81.85913,82.10941,54
44,300,51.77856,52.05664,22
44,330,22.08252,22.33165,52
45,0,352.47437,352.71942,38
45,30,323.21777,323.46216,22
45,60,293.49976,293.77664,54
45,90,263.39722,263.6463,12
45,120,233.27271,233.51814,36
45,150,203.04932,203.32167,34
45,180,172.9248,173.16588,56
45,210,142.8772,143.12111,26
45,240,112.4231,112.68377,50
45,270,81.85913,82.11942,54
45,300,51.81152,52.06429,22
45,330,22.09351,22.33816,54
46,0,352.46338,352.71497,38
46,30,323.20679,323.4765,20
46,60,293.53271,293.77914,60
46,90,263.37524,263.64954,8
46,120,233.25073,233.52071,30
46,150,203.07129,203.31987,42
46,180,172.89185,173.1655,50
46,210,142.84424,143.1266,20
46,240,112.43408,112.68749,52
46,270,81.82617,82.11862,48
46,300,51.77856,52.05919,18
46,330,22.07153,22.34553,50
47,0,352.47437,352.73132,38
47,30,323.17383,323.46002,16
47,60,293.52173,293.79114,60
47,90,263.37524,263.65817,10
47,120,233.25073,233.52283,32
47,150,203.07129,203.32916,40
47,180,172.86987,173.17802,48
47,210,142.8772,143.13239,28
47,240,112.41211,112.70165,48
47,270,81.85913,82.12489,56
47,300,51.81152,52.06069,24
47,330,22.07153,22.33845,50
48,0,352.47437,352.72867,36
48,30,323.1958,323.45209,18
48,60,293.52173,293.7854,58
48,90,263.36426,263.6618,8
48,120,233.23975,233.52084,28
48,150,203.04932,203.33258,36
48,180,172.93579,173.18227,60
48,210,142.84424,143.13338,20
48,240,112.41211,112.70229,46
48,270,81.85913,82.13229,54
48,300,51.77856,52.06854,18
48,330,22.08252,22.3492,54
49,0,352.44141,352.74158,32
49,30,323.20679,323.47641,22
49,60,293.51074,293.80435,56
49,90,263.37524,263.66544,10
49,120,233.27271,233.53168,32
49,150,203.0603,203.3372,40
49,180,172.90283,173.18719,50
49,210,142.84424,143.14209,20
49,240,112.39014,112.69785,42
49,270,81.83716,82.1274,48
49,300,51.78955,52.07281,22
49,330,22.06055,22.35276,50
50,0,352.47437,352.74216,38
50,30,323.17383,323.48898,16
50,60,293.52173,293.80173,58
50,90,263.4082,263.67322,14
50,120,233.29468,233.54811,38
50,150,203.09326,203.34155,44
50,180,172.91382,173.19046,52
50,210,142.86621,143.13969,26
50,240,112.41211,112.70795,48
50,270,81.8811,82.13655,56
50,300,51.77856,52.07347,18
50,330,22.07153,22.35234,50
51,0,352.48535,352.74014,40
51,30,323.20679,323.49054,22
51,60,293.52173,293.80035,56
51,90,263.36426,263.67139,8
51,120,233.26172,233.54736,32
51,150,203.07129,203.33806,40
51,180,172.89185,173.1855,50
51,210,142.84424,143.14453,20
51,240,112.44507,112.70396,54
51,270,81.83716,82.13533,50
51,300,51.82251,52.07878,26
51,330,22.06055,22.36177,50
52,0,352.45239,352.75153,34
52,30,323.23975,323.50598,28
52,60,293.52173,293.81339,58
52,90,263.4082,263.67444,16
52,120,233.26172,233.54758,32
52,150,203.08228,203.34537,40
52,180,172.91382,173.19113,56
52,210,142.85522,143.14236,22
52,240,112.39014,112.7021,44
52,270,81.85913,82.13488,54
52,300,51.80054,52.0775,22
52,330,22.08252,22.36291,54
53,0,352.45239,352.74734,34
53,30,323.23975,323.50378,28
53,60,293.52173,293.80334,58
53,90,263.37524,263.67938,8
53,120,233.25073,233.5574,32
53,150,203.07129,203.34116,42
53,180,172.91382,173.18599,56
53,210,142.8772,143.14891,26
53,240,112.43408,112.71429,52
53,270,81.83716,82.1496,50
53,300,51.82251,52.08236,26
53,330,22.09351,22.3698,52
54,0,352.45239,352.75208,36
54,30,323.22876,323.51202,24
54,60,293.52173,293.80603,56
54,90,263.39722,263.68399,14
54,120,233.26172,233.55304,32
54,150,203.07129,203.34673,40
54,180,172.88086,173.19141,48
54,210,142.82227,143.146,14
54,240,112.43408,112.71022,52
54,270,81.83716,82.14765,50
54,300,51.78955,52.09021,20
54,330,22.10449,22.37814,58
55,0,352.46338,352.76212,34
55,30,323.1958,323.52164,20
55,60,293.53271,293.81235,58
55,90,263.36426,263.68573,10
55,120,233.28369,233.57283,36
55,150,203.03833,203.35631,34
55,180,172.91382,173.20203,54
55,210,142.81128,143.15572,14
