Cycle,Supposed Position,Raw Angle,Filtered Angle,Field Status
120,270,218.18848,218.16411,40
121,0,127.22168,127.21368,54
121,90,36.45264,36.47559,44
121,180,308.21045,308.19177,44
121,270,218.13354,218.16394,30
122,0,127.22168,127.219,54
122,90,36.4856,36.47143,50
122,180,308.21045,308.19037,44
122,270,218.1665,218.16626,36
123,0,127.19971,127.21837,52
123,90,36.44165,36.47615,44
123,180,308.23242,308.1926,50
123,270,218.17749,218.17569,38
124,0,127.21069,127.21184,54
124,90,36.49658,36.46767,52
124,180,308.1665,308.19553,36
124,270,218.19946,218.17372,40
125,0,127.21069,127.21975,54
125,90,36.46362,36.4671,46
125,180,308.1665,308.19763,36
125,270,218.17749,218.17238,38
126,0,127.19971,127.21029,52
126,90,36.47461,36.46641,46
126,180,308.24341,308.20212,48
126,270,218.15552,218.17581,36
127,0,127.21069,127.20655,52
127,90,36.44165,36.47091,44
127,180,308.18848,308.20203,40
127,270,218.14453,218.17506,32
128,0,127.19971,127.20726,54
128,90,36.44165,36.46927,42
128,180,308.24341,308.2041,50
128,270,218.17749,218.17574,38
129,0,127.21069,127.21594,54
129,90,36.50757,36.47261,52
129,180,308.18848,308.19977,40
129,270,218.21045,218.17146,44
130,0,127.21069,127.21183,54
130,90,36.4856,36.47424,52
130,180,308.22144,308.19836,48
130,270,218.15552,218.17093,34
131,0,127.21069,127.21783,54
131,90,36.47461,36.47452,50
131,180,308.18848,308.1955,42
131,270,218.14453,218.17575,32
132,0,127.19971,127.21326,52
132,90,36.4856,36.47622,50
132,180,308.23242,308.1897,48
132,270,218.19946,218.17833,42
133,0,127.23267,127.22167,56
133,90,36.47461,36.4754,48
133,180,308.23242,308.19885,48
133,270,218.17749,218.17891,38
134,0,127.23267,127.21349,58
134,90,36.47461,36.47405,48
134,180,308.23242,308.19864,48
134,270,218.19946,218.17984,42
135,0,127.19971,127.20943,52
135,90,36.47461,36.47301,48
135,180,308.22144,308.19711,44
135,270,218.14453,218.17194,32
136,0,127.23267,127.2216,58
136,90,36.47461,36.47428,48
136,180,308.19946,308.20026,42
136,270,218.18848,218.17712,44
137,0,127.24365,127.20741,60
137,90,36.44165,36.47637,42
137,180,308.23242,308.20242,48
137,270,218.15552,218.16473,34
138,0,127.22168,127.21046,58
138,90,36.49658,36.47786,50
138,180,308.23242,308.20529,50
138,270,218.17749,218.16917,40
139,0,127.22168,127.20686,56
139,90,36.49658,36.47638,52
139,180,308.19946,308.20703,42
139,270,218.17749,218.16928,38
140,0,127.22168,127.20644,54
140,90,36.4856,36.475,52
140,180,308.22144,308.19781,46
140,270,218.15552,218.17012,32
141,0,127.21069,127.20551,54
141,90,36.4856,36.47488,48
141,180,308.17749,308.19958,36
141,270,218.17749,218.17302,38
142,0,127.21069,127.20453,54
142,90,36.49658,36.4754,52
142,180,308.19946,308.20074,42
142,270,218.19946,218.17859,42
143,0,127.21069,127.20461,54
143,90,36.4856,36.47245,50
143,180,308.22144,308.19272,46
143,270,218.1665,218.17912,36
144,0,127.21069,127.20139,54
144,90,36.49658,36.47327,52
144,180,308.22144,308.2009,44
144,270,218.1665,218.17868,36
145,0,127.21069,127.20329,54
145,90,36.49658,36.48037,54
145,180,308.23242,308.19958,48
145,270,218.17749,218.17908,38
146,0,127.21069,127.20113,54
146,90,36.50757,36.48602,56
146,180,308.23242,308.20673,48
146,270,218.17749,218.17801,38
147,0,127.16675,127.18995,46
147,90,36.4856,36.47326,50
147,180,308.23242,308.2067,48
147,270,218.14453,218.18027,34
148,0,127.19971,127.20277,54
148,90,36.47461,36.47872,48
148,180,308.21045,308.20828,44
148,270,218.17749,218.17409,38
149,0,127.18872,127.20905,52
149,90,36.49658,36.47849,50
149,180,308.1665,308.20035,38
149,270,218.17749,218.17268,40
150,0,127.21069,127.21,54
150,90,36.46362,36.47514,46
150,180,308.19946,308.20526,40
150,270,218.15552,218.17616,34
151,0,127.23267,127.21352,58
151,90,36.47461,36.47787,48
151,180,308.21045,308.19809,44
151,270,218.17749,218.17493,38
152,0,127.19971,127.2066,52
152,90,36.47461,36.47806,48
152,180,308.19946,308.20184,42
152,270,218.18848,218.17952,42
153,0,127.17773,127.20171,48
153,90,36.46362,36.48087,46
153,180,308.22144,308.20123,44
153,270,218.17749,218.18715,36
154,0,127.21069,127.20447,54
154,90,36.47461,36.47296,50
154,180,308.22144,308.20728,46
154,270,218.15552,218.1834,34
155,0,127.19971,127.20265,50
155,90,36.50757,36.48204,54
155,180,308.17749,308.21033,38
155,270,218.18848,218.17873,40
156,0,127.22168,127.20348,56
156,90,36.47461,36.48182,46
156,180,308.23242,308.20297,48
156,270,218.1665,218.17931,36
157,0,127.18872,127.20019,50
157,90,36.47461,36.487,50
157,180,308.18848,308.2002,40
157,270,218.18848,218.17047,40
158,0,127.21069,127.20307,54
158,90,36.47461,36.48771,48
158,180,308.18848,308.19772,38
158,270,218.15552,218.17496,34
159,0,127.19971,127.20206,52
159,90,36.49658,36.48361,54
159,180,308.21045,308.19058,44
159,270,218.17749,218.17108,40
160,0,127.16675,127.20385,46
160,90,36.50757,36.48465,56
160,180,308.21045,308.19342,44
160,270,218.1665,218.17325,38
161,0,127.18872,127.20294,50
161,90,36.4856,36.48111,50
161,180,308.18848,308.19272,40
161,270,218.14453,218.166,34
162,0,127.21069,127.2029,54
162,90,36.4856,36.48447,50
162,180,308.19946,308.19046,44
162,270,218.15552,218.16692,34
163,0,127.17773,127.20191,50
163,90,36.47461,36.47886,48
163,180,308.18848,308.19147,40
163,270,218.15552,218.16492,34
164,0,127.18872,127.2014,50
164,90,36.47461,36.48059,48
164,180,308.22144,308.19644,46
164,270,218.17749,218.16653,38
165,0,127.17773,127.19811,48
165,90,36.49658,36.47861,52
165,180,308.18848,308.19049,40
165,270,218.1665,218.16432,38
166,0,127.19971,127.19596,54
166,90,36.47461,36.48073,48
166,180,308.18848,308.19226,40
166,270,218.1665,218.16068,36
167,0,127.15576,127.19151,44
167,90,36.4856,36.48244,50
167,180,308.14453,308.18542,32
167,270,218.13354,218.162,30
168,0,127.14478,127.19569,42
168,90,36.4856,36.48527,52
168,180,308.14453,308.17609,32
168,270,218.15552,218.15717,36
169,0,127.15576,127.19841,44
169,90,36.47461,36.48279,48
169,180,308.14453,308.1749,34
169,270,218.17749,218.1636,36
170,0,127.21069,127.20324,54
170,90,36.44165,36.48119,44
170,180,308.15552,308.18115,34
170,270,218.17749,218.16452,38
171,0,127.21069,127.20105,54
171,90,36.47461,36.48189,48
171,180,308.1665,308.18576,36
171,270,218.15552,218.16663,36
172,0,127.17773,127.20598,46
172,90,36.47461,36.48031,48
172,180,308.17749,308.19281,38
172,270,218.15552,218.17136,34
173,0,127.17773,127.20287,48
173,90,36.4856,36.48344,50
173,180,308.1665,308.18851,38
173,270,218.18848,218.16934,38
174,0,127.19971,127.19849,52
174,90,36.46362,36.48494,46
174,180,308.14453,308.19272,32
174,270,218.17749,218.17201,38
175,0,127.19971,127.20164,54
175,90,36.49658,36.48404,50
175,180,308.1665,308.19394,36
175,270,218.14453,218.16454,32
176,0,127.19971,127.20115,52
176,90,36.45264,36.48974,44
176,180,308.1665,308.19434,36
176,270,218.1665,218.15469,38
177,0,127.16675,127.19741,46
177,90,36.49658,36.48199,52
177,180,308.1665,308.18628,36
177,270,218.15552,218.159,34
178,0,127.21069,127.20135,52
178,90,36.4856,36.48578,48
178,180,308.23242,308.18372,46
178,270,218.15552,218.16159,34
179,0,127.16675,127.1975,46
179,90,36.46362,36.48489,48
179,180,308.1665,308.18195,36
179,270,218.13354,218.16373,32
180,0,127.18872,127.19776,50
180,90,36.46362,36.48127,46
180,180,308.14453,308.17596,30
180,270,218.18848,218.17053,38
181,0,127.21069,127.19551,54
181,90,36.47461,36.48216,48
181,180,308.14453,308.17676,32
181,270,218.1665,218.16795,36
182,0,127.19971,127.19768,54
182,90,36.46362,36.48139,46
182,180,308.19946,308.18051,42
182,270,218.17749,218.1694,38
183,0,127.15576,127.19341,44
183,90,36.47461,36.48262,48
183,180,308.14453,308.1846,32
183,270,218.12256,218.16779,28
184,0,127.21069,127.19131,54
184,90,36.49658,36.48675,52
184,180,308.18848,308.1835,40
184,270,218.1665,218.15944,36
185,0,127.19971,127.18886,54
185,90,36.47461,36.48552,48
185,180,308.21045,308.18939,44
185,270,218.17749,218.16222,38
186,0,127.16675,127.19727,46
186,90,36.4856,36.49335,48
186,180,308.14453,308.18329,32
186,270,218.17749,218.16582,40
187,0,127.21069,127.20125,52
187,90,36.45264,36.49261,46
187,180,308.1665,308.18854,36
187,270,218.14453,218.16679,32
188,0,127.19971,127.20184,52
188,90,36.49658,36.48811,52
188,180,308.17749,308.18256,38
188,270,218.14453,218.16835,30
189,0,127.21069,127.20281,52
189,90,36.45264,36.48628,46
189,180,308.17749,308.17783,36
189,270,218.1665,218.16986,36
190,0,127.19971,127.20571,52
190,90,36.46362,36.49199,48
190,180,308.21045,308.18149,44
190,270,218.15552,218.17073,34
191,0,127.16675,127.20488,46
191,90,36.44165,36.49257,44
191,180,308.1665,308.17831,36
191,270,218.15552,218.17677,34
192,0,127.19971,127.20483,54
192,90,36.50757,36.48856,54
192,180,308.14453,308.17224,30
192,270,218.21045,218.18115,46
193,0,127.21069,127.20316,54
193,90,36.4856,36.48975,50
193,180,308.18848,308.18137,40
193,270,218.17749,218.17737,38
194,0,127.21069,127.20032,54
194,90,36.50757,36.49322,54
194,180,308.22144,308.17816,44
194,270,218.17749,218.17886,36
195,0,127.19971,127.19523,54
195,90,36.45264,36.49159,44
195,180,308.1665,308.1861,36
195,270,218.1665,218.17963,36
196,0,127.19971,127.20195,52
196,90,36.4856,36.49317,52
196,180,308.19946,308.18417,40
196,270,218.15552,218.17099,34
197,0,127.21069,127.21413,54
197,90,36.4856,36.49488,50
197,180,308.1665,308.19751,36
197,270,218.14453,218.16959,32
198,0,127.23267,127.22506,58
198,90,36.49658,36.49461,52
198,180,308.18848,308.21487,40
198,270,218.15552,218.19112,34
199,0,127.17773,127.23962,46
199,90,36.4856,36.49066,50
199,180,308.22144,308.20557,46
199,270,218.19946,218.1969,42
200,0,127.24365,127.24004,58
200,90,36.47461,36.49218,48
200,180,308.18848,308.20554,40
200,270,218.14453,218.18492,32
201,0,127.19971,127.21962,56
201,90,36.47461,36.4918,48
201,180,308.19946,308.20505,44
201,270,218.1665,218.18239,36
202,0,127.21069,127.21925,56
202,90,36.51855,36.48948,54
202,180,308.18848,308.20163,40
202,270,218.14453,218.18346,34
203,0,127.21069,127.21942,54
203,90,36.50757,36.50119,50
203,180,308.18848,308.20343,40
203,270,218.14453,218.18092,36
204,0,127.19971,127.20827,50
204,90,36.50757,36.49794,52
204,180,308.14453,308.19623,32
204,270,218.17749,218.18057,38
205,0,127.19971,127.21258,52
205,90,36.4856,36.5007,48
205,180,308.17749,308.19547,40
205,270,218.15552,218.17796,34
206,0,127.21069,127.21327,54
206,90,36.47461,36.50105,50
206,180,308.18848,308.19379,42
206,270,218.15552,218.17723,34
207,0,127.17773,127.21885,48
207,90,36.47461,36.49916,48
207,180,308.1665,308.18964,36
207,270,218.15552,218.18474,34
208,0,127.19971,127.21832,52
208,90,36.4856,36.50232,50
208,180,308.1665,308.19254,38
208,270,218.21045,218.18726,44
209,0,127.16675,127.21162,44
209,90,36.4856,36.49692,50
209,180,308.18848,308.207,38
209,270,218.17749,218.18452,38
210,0,127.21069,127.21726,54
210,90,36.4856,36.49414,50
210,180,308.21045,308.19235,40
210,270,218.18848,218.18849,38
211,0,127.18872,127.20824,50
211,90,36.4856,36.49907,48
211,180,308.21045,308.19818,44
211,270,218.17749,218.18668,36
212,0,127.21069,127.21185,54
212,90,36.44165,36.49762,42
212,180,308.17749,308.19016,38
212,270,218.17749,218.18593,38
213,0,127.21069,127.21645,54
213,90,36.44165,36.5024,44
213,180,308.15552,308.18027,34
213,270,218.14453,218.18834,30
214,0,127.17773,127.21699,46
214,90,36.45264,36.49963,46
214,180,308.14453,308.16995,32
214,270,218.14453,218.18735,32
215,0,127.16675,127.22289,46
215,90,36.4856,36.49188,50
215,180,308.1665,308.16574,36
215,270,218.17749,218.19545,36
216,0,127.19971,127.22415,52
216,90,36.49658,36.4963,52
216,180,308.10059,308.17056,24
216,270,218.15552,218.19429,34
217,0,127.21069,127.22713,54
217,90,36.45264,36.49595,44
217,180,308.13354,308.16016,30
217,270,218.1665,218.19139,34
218,0,127.18872,127.22254,50
